customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm,rfm_score,r_segment,f_segment,m_segment,rfm_segment,rfm_group
17530,23,10,2385.00,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
12749,25,8,3868.20,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
14547,25,9,3986.74,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
14493,29,7,2362.84,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
14031,29,23,14634.64,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
15443,23,8,3212.16,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
16161,23,26,5352.97,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
14282,25,15,3729.34,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
14907,25,10,3478.85,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
14543,25,21,2916.17,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
13969,29,20,8986.69,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
17567,29,10,4012.56,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
17735,24,19,13110.02,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
16143,25,7,2419.84,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
18055,29,11,6752.14,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
18144,29,12,2888.75,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
15547,29,14,4954.84,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
15194,25,22,7521.17,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
14796,23,27,7839.51,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
16931,27,21,4604.22,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
17954,27,16,2295.37,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
14562,25,22,4709.22,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
13881,25,22,16989.52,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
17173,27,9,3755.65,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
13102,23,27,6336.29,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
13694,25,60,62653.10,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
18223,23,27,6315.23,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
13199,25,39,9803.96,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
16353,25,23,6675.71,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
15023,25,12,6763.16,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
17744,25,7,2291.08,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
16905,27,8,3085.48,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
13704,27,10,2295.31,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
12490,27,10,5417.93,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
13435,27,9,3794.49,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
17659,25,14,2954.75,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
12935,24,8,2156.45,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
13319,27,36,10664.34,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
13225,25,8,6083.04,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
14456,27,14,3047.63,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
12417,25,12,3578.80,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
17858,27,12,5155.66,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
17857,25,25,26763.34,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
18065,27,15,2380.08,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
12709,25,26,9294.10,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
15867,27,16,3797.79,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
16326,27,15,3085.96,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
13767,24,52,16945.71,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
16779,24,28,10454.05,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
13267,24,27,4404.44,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
16033,27,27,8727.61,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
14735,25,34,5807.69,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
16013,25,54,33366.25,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
17426,26,7,5022.26,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
17090,26,8,2041.85,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
16360,26,8,3411.69,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
14696,26,9,2070.97,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
12682,25,31,12288.22,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
15628,26,10,2865.64,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
18219,24,11,2019.77,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
12971,25,89,10930.26,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
16873,26,10,7066.31,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
16057,26,10,2140.22,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
16678,24,17,3013.83,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
14825,25,12,2226.91,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
13126,26,10,2056.29,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
12766,25,7,6989.63,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
15061,25,55,54228.74,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
18044,26,11,2085.65,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
18225,25,17,5361.02,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
15932,26,11,2461.85,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
12362,25,13,5154.58,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
13755,25,10,2154.68,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
13798,23,63,36351.42,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
15033,26,11,2571.02,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
13709,25,17,6249.11,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
14110,25,13,5669.65,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
13021,26,12,2584.40,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
16764,25,18,2758.25,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
15854,26,12,2974.65,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
12753,25,11,21024.01,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
15159,23,34,18573.68,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
14572,25,10,2803.69,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
14298,25,45,50862.44,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
12957,26,12,3979.04,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
14868,25,9,2939.64,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
17402,26,13,2633.85,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
16076,25,11,2173.53,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
14401,26,14,4039.98,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
17491,23,11,3541.92,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
13230,26,15,2763.41,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
13001,26,15,9797.92,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
18283,25,16,2094.88,5,5,5,555,15,5-Most Active,5-Most Frequent,5-Most Spend,Champions,High Value
17131,27,5,2463.17,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
15214,23,8,1661.44,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
15484,23,5,3563.11,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
16358,23,5,2024.95,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
16794,23,12,1201.51,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
18210,23,6,2621.38,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
15453,23,7,1388.37,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
13680,23,5,2202.31,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
13949,24,6,2427.32,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
17097,24,9,937.92,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
14794,24,9,1272.11,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
12615,24,4,2291.19,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
16426,24,10,1908.25,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
17870,24,13,1889.40,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
16817,24,13,1446.95,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
14121,25,6,2740.30,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
13994,25,6,2313.14,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
16987,25,7,1625.05,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
14071,25,9,1307.41,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
13507,25,4,2479.16,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
16949,25,7,1161.27,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
16790,25,8,1520.12,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
17593,25,6,3911.56,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
14503,25,6,3543.26,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
12877,25,12,1535.77,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
14113,25,8,1377.92,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
17728,25,5,2515.68,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
16979,25,8,1809.05,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
13362,25,5,3085.49,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
12584,25,18,1893.95,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
17705,25,10,1781.12,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
16016,25,10,1483.31,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
17218,26,10,1960.72,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
13305,26,10,2000.86,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
14083,26,9,1018.43,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
16379,26,5,2131.90,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
12913,26,5,2483.63,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
12782,26,6,2273.32,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
16910,26,8,1510.06,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
17676,26,7,1383.27,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
12560,27,4,2101.39,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
17629,27,9,1784.12,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
16283,27,7,1531.51,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
17750,27,9,1797.57,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
13630,27,11,1995.68,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
14102,27,8,1314.73,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
12536,29,5,4106.82,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
17086,29,6,2050.08,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
16440,29,5,3640.67,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
12668,29,6,3743.18,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
16474,29,11,1811.47,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
16359,29,12,1460.37,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
12359,29,6,6245.53,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
14428,29,7,1230.14,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
12700,29,6,4867.99,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
13297,29,4,2089.85,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
17386,29,6,2686.42,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
13509,30,7,979.72,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
14178,30,7,1620.93,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
17063,30,11,1421.59,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
14146,30,6,2949.57,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
17293,30,9,1875.11,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
12963,30,9,1841.03,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
15602,30,15,1083.63,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
15021,30,13,1872.28,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
14440,30,5,2357.68,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
17828,30,9,1599.97,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
12951,30,8,1042.07,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
16813,30,10,1692.98,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
13410,30,7,988.91,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
13644,30,5,2597.52,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
16240,30,5,3693.81,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
12919,30,8,1301.44,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
17288,31,7,1419.73,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
12494,31,13,1139.35,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
15024,31,10,1661.33,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
17096,31,7,992.68,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
15394,31,4,2183.54,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
15782,31,4,2593.94,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
15113,31,4,3439.41,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
12429,31,4,3750.40,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
15676,31,5,3324.09,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
15611,31,15,1568.39,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
14005,31,5,2874.72,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
16115,31,8,1667.97,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
12714,31,5,4708.86,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
14432,31,6,2255.51,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
12528,31,8,1922.28,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
13012,31,11,1311.62,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
16775,32,11,1695.66,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
12670,32,6,2986.15,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
14235,32,6,3093.86,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
12451,32,6,8933.52,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
15089,32,6,2420.84,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
14554,32,4,2381.04,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
12464,32,8,1212.05,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
14901,33,10,1414.99,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
14290,33,6,2307.45,5,4,5,545,14,5-Most Active,4-Usually Frequent,5-Most Spend,Champions,High Value
14704,33,9,1546.91,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
12674,33,7,1919.31,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
14215,33,7,1777.92,5,5,4,554,14,5-Most Active,5-Most Frequent,4-Much Spend,Champions,High Value
15838,33,21,33350.76,4,5,5,455,14,4-Active,5-Most Frequent,5-Most Spend,Champions,High Value
13758,33,7,3190.55,4,5,5,455,14,4-Active,5-Most Frequent,5-Most Spend,Champions,High Value
15601,33,17,6745.36,4,5,5,455,14,4-Active,5-Most Frequent,5-Most Spend,Champions,High Value
17739,33,8,2786.05,4,5,5,455,14,4-Active,5-Most Frequent,5-Most Spend,Champions,High Value
13418,33,23,5845.44,4,5,5,455,14,4-Active,5-Most Frequent,5-Most Spend,Champions,High Value
17188,33,9,2275.58,4,5,5,455,14,4-Active,5-Most Frequent,5-Most Spend,Champions,High Value
18041,33,22,4161.14,4,5,5,455,14,4-Active,5-Most Frequent,5-Most Spend,Champions,High Value
16923,34,26,6666.83,4,5,5,455,14,4-Active,5-Most Frequent,5-Most Spend,Champions,High Value
17769,34,12,3960.63,4,5,5,455,14,4-Active,5-Most Frequent,5-Most Spend,Champions,High Value
13571,34,12,2092.32,4,5,5,455,14,4-Active,5-Most Frequent,5-Most Spend,Champions,High Value
15555,34,20,4758.20,4,5,5,455,14,4-Active,5-Most Frequent,5-Most Spend,Champions,High Value
15861,34,9,3000.36,4,5,5,455,14,4-Active,5-Most Frequent,5-Most Spend,Champions,High Value
15514,34,13,2963.19,4,5,5,455,14,4-Active,5-Most Frequent,5-Most Spend,Champions,High Value
